Date,Model,N,R2,Alpha Monthly,Alpha Annualized,Alpha t-stat,MKT_RF,MKT_RF t-stat,SMB,SMB t-stat,HML,HML t-stat,RMW,RMW t-stat,CMA,CMA t-stat,MOM,MOM t-stat
2017-07-31,Carhart4,36,0.8065545926002422,0.0063043097094022905,0.07833075485764107,2.2969338794563767,1.2551341515580712,15.404210392945679,-0.2140657080199205,-1.5284236630399908,0.0926546614110407,0.8442348349458513,,,,,0.3422878097579246,4.965944826536289
2017-08-31,Carhart4,36,0.8043612076619802,0.006425219112443146,0.07988654494306324,2.370140248564275,1.2700217333129449,14.905430811688856,-0.21470359571259282,-1.522675673135936,0.09792062672385396,0.89967112252273,,,,,0.34913933185257306,5.260743854898466
2017-09-30,Carhart4,36,0.8074576455345852,0.00558442049537395,0.06911010529459483,1.9482496568573693,1.280691966719072,14.601663537931367,-0.20778524032264378,-1.6732201893306948,0.09459492208267861,0.8452786678613313,,,,,0.35455034102922955,5.382646464698073
2017-10-31,Carhart4,36,0.8301230875911745,0.006664810192614872,0.08297554010445563,2.462498733450394,1.3089732408286092,13.658816352523775,-0.16290437171287442,-1.3908961377682878,0.07538141024973397,0.7074180223415033,,,,,0.38043035235510225,5.408076450816604
2017-11-30,Carhart4,36,0.8244388300653313,0.0064838202696501,0.08064132974083749,2.4291563240806155,1.2994662574513864,14.025281350596899,-0.16142595129174295,-1.4044972683914303,0.0627325159817077,0.5663122771952427,,,,,0.3790370992869193,5.273296454012031
2017-12-31,Carhart4,36,0.8230193517320071,0.006476910009801929,0.08055230022725302,2.525229644492626,1.296243287858419,14.632232069546832,-0.11652081930275215,-1.037177044430457,0.08527685127961285,0.8168218141465722,,,,,0.40923529131716474,5.446256735347498
2018-01-31,Carhart4,36,0.831473732142833,0.006797204246293445,0.08468593997779084,2.38402766502674,1.3837475652324165,10.154764634403882,-0.1804337904481842,-1.4435510777699025,0.1231463604565286,1.0519612158101062,,,,,0.4710478856980555,4.3717921296067495
2018-02-28,Carhart4,36,0.7996017237382449,0.009027980712909302,0.11388027809302415,3.251999636848658,1.3334586541294349,13.368155389361595,-0.1375415700574592,-1.2078049381917078,0.07144010644856266,0.5954761865085864,,,,,0.47452756981815675,3.7012112163030206
2018-03-31,Carhart4,36,0.8068222804642299,0.009158887650568461,0.11561563627249005,3.4183712445674557,1.329657935780261,14.205920881292894,-0.13119670400364425,-1.1972961552682737,0.06775936699331464,0.5975670698549908,,,,,0.47389446945056085,3.7709119685328547
2018-04-30,Carhart4,36,0.8038576535892901,0.009129068469018481,0.11522012266536508,3.3509928512052305,1.331166244913239,13.857603617344623,-0.12089157313546858,-1.056202918250594,0.06793006791127497,0.6058004478902261,,,,,0.48302992840260256,3.2516157297372663
2018-05-31,Carhart4,36,0.8230871926257685,0.009626802319279981,0.12183879352511262,3.552673017785426,1.3572649362751998,15.593648404865613,-0.05525236763107816,-0.6704681137781514,0.06768309740724973,0.6946793388933811,,,,,0.5597749451890373,3.9483209973679307
2018-06-30,Carhart4,36,0.823421750709778,0.009576590787664206,0.12116947089551444,3.6797328705576735,1.3570388026467333,15.246317162090238,-0.04536514259338495,-0.5066855439571929,0.07761195729179302,0.9071909676008038,,,,,0.5748984042363001,4.174203212803274
2018-07-31,Carhart4,36,0.7961330949680577,0.008875417596332596,0.111860958867527,3.5540355981329745,1.3367473916363437,13.911385765878016,-0.00040195072681159516,-0.004001937920856701,0.06367641829023193,0.7250891145982493,,,,,0.6062329988341653,3.2986257590346098
2018-08-31,Carhart4,36,0.806258969219936,0.006694198960301111,0.08335500020498343,2.437656590145013,1.4295298306911306,20.868329039893673,-0.0019546541724237976,-0.02097764520505519,0.051815264079500864,0.594329772757151,,,,,0.6459627387176871,4.195197049897465
2018-09-30,Carhart4,36,0.8059136498783708,0.007442280660116979,0.09305516856497542,2.8941369450387073,1.4135191712101056,19.6280657110267,-0.018393082715688958,-0.20694399107266243,0.07907195376363291,0.8547263137406066,,,,,0.6757277894705347,4.016978602366705
2018-10-31,Carhart4,36,0.8537618863611731,0.004892001993911798,0.06030955701488905,1.378738053424196,1.5561947243679723,14.955570335009206,0.03251559681586563,0.30075284177858014,0.029818816283166412,0.3176867326640591,,,,,0.7125890632309575,4.271485435836913
2018-11-30,Carhart4,36,0.8524639914262593,0.0046340114712368164,0.05704754816252766,1.2564483294286741,1.552306038705742,15.0168235289575,0.03873050602971245,0.32668952285609404,0.029087420607697576,0.3065892900865645,,,,,0.7177332589281556,4.171862623551649
2018-12-31,Carhart4,36,0.8474919413560575,0.007113368714200975,0.08878049349210748,2.2306842536898337,1.4073146802044119,15.19085334058111,0.05509031730237536,0.4333047280367792,-0.026104938065984434,-0.18531229351682724,,,,,0.7050560381522435,3.731913671998768
2019-01-31,Carhart4,36,0.8323852562371078,0.007172355957920448,0.08954598649927892,2.04394130831031,1.4721637480775907,17.838401707573144,0.05499014223023618,0.41314877874923456,-0.11645010989487305,-0.6015218350388413,,,,,0.5590473370626711,3.278587449942982
2019-02-28,Carhart4,36,0.8256759129013354,0.006855501191605544,0.08543986363044986,1.9628712177381271,1.461641101859322,16.64180078097628,0.03810261613177371,0.2857950081495242,-0.09639443602572874,-0.5258641448336734,,,,,0.5496454601770314,2.8516103265900616
2019-03-31,Carhart4,36,0.8211250774288976,0.00676465166537145,0.08426516350017832,1.9756026576700434,1.469185423983979,15.363574635885266,0.04231143261046785,0.3107692133751071,-0.08634107808560416,-0.49492994922922023,,,,,0.5413265418514666,2.6854501308655507
2019-04-30,Carhart4,36,0.8119254386209311,0.006511964139376581,0.08100399556061433,1.8469288802056067,1.4411860900529145,14.5399663422042,0.07648311540612236,0.5709154825964944,-0.10918239771262071,-0.5927246238250389,,,,,0.54415246272136,2.4322312488990727
2019-05-31,Carhart4,36,0.8155981954559384,0.006844491712429867,0.08529744706034692,1.9672779115045498,1.4120538394375197,13.850623191829655,0.09185334039914204,0.6643912351636909,-0.1045877773494817,-0.5622018541381667,,,,,0.569527640873792,2.764669266880239
2019-06-30,Carhart4,36,0.826542494370685,0.007429645780724432,0.0928906767477049,1.9514583520971487,1.3911633585160372,13.948840414117381,0.12456001817465359,0.8941549982430219,-0.0948290124724546,-0.5101946365536735,,,,,0.6230288033638275,3.1136218091473467
2019-07-31,Carhart4,36,0.8377252937443889,0.005541916058257199,0.06856795655434267,1.7175477216593005,1.3736409124858944,14.289708256328783,0.09894178295888506,0.7120087218364842,-0.061767223254214715,-0.29118033888516864,,,,,0.6517242988652354,3.102297123374871
2019-08-31,Carhart4,36,0.8411396117147515,0.004828663389088209,0.05950785592256036,1.5023908671654715,1.3836197854870533,14.54384019125362,0.0900336948419751,0.690212792225619,-0.08048787722449376,-0.36897751123717537,,,,,0.6724753127483393,3.291899630708019
2019-09-30,Carhart4,36,0.8444072072920724,0.004767152395255201,0.05872981947714617,1.6270077320777359,1.385700032412927,14.270652169486077,0.07866594106589875,0.5793622536605824,-0.06800121564560395,-0.3207036286019021,,,,,0.668846332321435,3.317811528476739
2019-10-31,Carhart4,36,0.8337846999739505,0.0027210247225336265,0.03314541851803887,0.9463912037722451,1.3830419881958893,13.119320353964717,0.12894003791905168,0.882573937156955,-0.11144844352357956,-0.5120110156582938,,,,,0.6600219071300978,3.050007969948063
2019-11-30,Carhart4,36,0.828901931081163,0.0010745478780833234,0.012971055266091991,0.36031253172380834,1.3691770833505337,14.093009000921725,0.06646319548268251,0.4711172590199524,-0.14944633652525277,-0.6651055477102462,,,,,0.668539723764177,3.0333590525253
2019-12-31,Carhart4,36,0.8278338986063549,0.0013205970178276115,0.015962774850379224,0.45619027456714806,1.3699185258221598,13.769028743934479,0.071033430699695,0.5064465594294358,-0.14967197897829496,-0.5997501128489117,,,,,0.662231506183506,2.911219887658894
2020-01-31,Carhart4,36,0.8320698182892325,0.001580059342349715,0.01912635782441008,0.544435723245245,1.3684208310372308,13.788944226559854,0.06081929881258363,0.44562402805536666,-0.17799364823897637,-0.6870622664021452,,,,,0.639483780885553,2.7814756401193788
2020-02-29,Carhart4,36,0.8356468472135123,0.0025001054696967284,0.030417257793962316,0.8720911012897545,1.2711597936460748,12.244046845646498,0.13555724470268216,1.0587269264439172,-0.25628233111524334,-1.109350606246225,,,,,0.5910900583269844,2.7470826681285723
2020-03-31,Carhart4,36,0.8446071583709034,0.0025957335692049013,0.03159737007469765,0.9180267140794937,1.2391675667181716,11.897024427565654,0.1159059354370022,0.872125978260258,-0.3637947811813965,-1.6076552272926723,,,,,0.5404066232286739,2.4915822524319333
2020-04-30,Carhart4,36,0.8667630614549033,0.00323745981781187,0.03954879321880567,1.1657936037787355,1.218093694542401,12.351494218238335,0.1324427071223186,0.975616696923662,-0.35274447749018284,-1.7519820611094077,,,,,0.5543697919774682,2.7084785246567145
2020-05-31,Carhart4,36,0.8577305238193541,0.00290393322482014,0.03540918816356253,0.9768247792372452,1.1993151436937914,11.632923730029276,0.09225288468973245,0.6624918967527947,-0.28060447293751595,-1.4261781649274088,,,,,0.5695890411026401,2.705401634764343
2020-06-30,Carhart4,36,0.8560818843086013,0.0037049256724837874,0.04537633741548386,1.1946112866760752,1.1942826412339658,11.321794778827519,0.12653086490700025,0.9771795317210114,-0.29114782979235054,-1.540719498564002,,,,,0.5665207990690739,2.747388080797469
2020-07-31,Carhart4,36,0.8603918400065622,0.0027604346328529593,0.03363279201360192,0.9066577770173122,1.154358474759785,11.746839740961887,0.1737636047161729,1.4328217037518232,-0.3410587520925535,-1.9532294381480755,,,,,0.49972132959757887,2.894139084769754
2020-08-31,Carhart4,36,0.868245810810792,0.0029463478030830248,0.03593478180262166,0.9286316532151216,1.169961859924265,13.362020531023113,0.15895825904799632,1.3365418435805116,-0.35097694154780246,-2.036676566296983,,,,,0.5003329167771957,2.8690553922078785
2020-09-30,Carhart4,36,0.866188584926201,0.0021079541080815025,0.02559078881697996,0.591418848218728,1.1858931451588293,13.72023528801066,0.1356497702673694,1.121787489739609,-0.34440501468830836,-1.967080200412615,,,,,0.4894203386702371,2.6919085962449936
2020-10-31,Carhart4,36,0.8730631527979054,0.001381800259257101,0.016708203910378305,0.42482227711989107,1.1695291054907286,14.969456247127903,0.1605740558037527,1.325318516353547,-0.38158629026800006,-2.1978578902317705,,,,,0.4494740125110509,2.551387674816
2020-11-30,Carhart4,36,0.8741626659326159,0.001298547063975997,0.015694338714810963,0.3542685124237697,1.1671443551179623,15.224199841317978,0.13475015676277208,1.18748376845344,-0.3572116897410307,-2.235241552073153,,,,,0.4818895993500796,3.155457946003985
2020-12-31,Carhart4,36,0.8664128435392209,0.0009777174827424392,0.011795907342171397,0.21914993966667395,1.1705346926413527,15.38868529664685,0.04977257891142289,0.3465976540742579,-0.32847208893413504,-1.9782184731982089,,,,,0.47131157034129456,3.011411606121943
2021-01-31,Carhart4,36,0.8785036346430929,-0.0015619902711500972,-0.01858369102882318,-0.4473201534233983,1.1078472802907735,21.496858478897163,0.09171804025025805,0.5867512402447115,-0.42021172561523096,-2.94229450613633,,,,,0.3642352984852083,3.7876193521918986
2021-02-28,Carhart4,36,0.8957329028493696,-0.0034967683070506487,-0.04116354483873941,-1.2956955169332676,1.128947431393216,23.771493643826062,0.061072405133799926,0.4415475166870918,-0.4493241224176771,-3.286400598457285,,,,,0.3380909101694453,3.8453860796818686
2021-03-31,Carhart4,36,0.8822405171789045,-0.0015529965807013187,-0.018477601416417078,-0.5790116051629272,1.1374702532811949,18.409029050619516,-0.010839457602304328,-0.06138550091515761,-0.36941411232755994,-2.5882735774615857,,,,,0.3292072691289558,3.6259922166902485
2021-04-30,Carhart4,36,0.8860046406529841,-0.0022224697512482176,-0.026346041515586394,-0.8278270088204421,1.1372018435968032,18.89124709776059,-0.011841763746665568,-0.07364880547198169,-0.37949186200956264,-2.655540006047996,,,,,0.32130278345356134,3.6170444095304983
2021-05-31,Carhart4,36,0.8726938076467895,-0.0005799602344604016,-0.006937366317732341,-0.1789881671057632,1.1369823235604302,16.29599710055885,-0.04708256174220243,-0.25529180943132007,-0.279434204301228,-1.7564902840557135,,,,,0.3571833970678003,3.8198583557912404
2021-06-30,Carhart4,36,0.8624352108719918,-0.0009005332703643041,-0.01075303621326762,-0.2878177881415752,1.1289982708515025,15.320064658859733,-0.06464047360011288,-0.3465206714229146,-0.2309581445428874,-1.3122297400009582,,,,,0.359441123992874,3.5889980059960696
2021-07-31,Carhart4,36,0.8609248132029053,-0.0009618638530516591,-0.011481499574652942,-0.3350434278729884,1.1308305095199866,14.46055580503078,-0.03178911331784627,-0.18414985419305632,-0.22046118925434005,-1.2541903568178432,,,,,0.3825391480449376,3.639162890627052
2021-08-31,Carhart4,36,0.8565775437824739,-0.0006659430289194315,-0.007962111535158689,-0.21552813388864522,1.134304456582885,14.584388214779299,-0.04876713438326949,-0.28718399557483293,-0.20541466339272804,-1.1528215035809302,,,,,0.3845274107742429,3.415337708673467
2021-09-30,Carhart4,36,0.8618272835806952,-0.0006333675013320899,-0.007573989643747447,-0.21459051651671632,1.1330827023565675,15.002536923190572,-0.04492279293061975,-0.2534572311171993,-0.20251724908437044,-1.2087114748761016,,,,,0.3872002887073953,3.506162242902485
2021-10-31,Carhart4,36,0.8709321221495536,0.0027035932565715346,0.03292991470068252,1.0762564007740711,1.0747101305886197,23.751696940636776,-0.19825114423143883,-1.892444804368065,-0.1327098907907875,-1.131248956183183,,,,,0.31153324697791984,2.56637118838089
2021-11-30,Carhart4,36,0.8714411784710574,0.0023783235652254367,0.028916182214360653,0.891093496310533,1.0787011018917059,22.63255152436997,-0.1935958596111253,-1.8310219117077768,-0.1355989987002834,-1.1511826008502426,,,,,0.3115429875173631,2.497874216167494
2021-12-31,Carhart4,36,0.8545215967541869,0.001391773474729336,0.016829720863487108,0.4858223264131296,1.0869076415236265,18.701409033333825,-0.16766656097271831,-1.5051666265359698,-0.15082309455500326,-1.211809824367515,,,,,0.323574480588934,2.568128411725352
2022-01-31,Carhart4,36,0.8943063875829748,0.0007402539176985211,0.008919302809214491,0.2487239043667996,1.068680352046632,18.9994478686865,-0.20612979972105344,-2.5191187274758673,-0.056780406830264266,-0.6007306252771493,,,,,0.41801176106240534,3.868602105563982
2022-02-28,Carhart4,36,0.895284733640519,0.0007536903382857471,0.009081869650955143,0.2463001001484242,1.0660779599134869,19.094712817228412,-0.20435011623824717,-2.6782366790048497,-0.05249397397902455,-0.5544500199884049,,,,,0.42034203488127964,3.985186758488162
2022-03-31,Carhart4,36,0.8957241396287978,0.0006772832699585207,0.008157742726448536,0.21609195177429147,1.0635758132569246,19.15266500693528,-0.20273784402205336,-2.6113856299928466,-0.05356838572065764,-0.5558578658632213,,,,,0.4171678916284869,3.9275456192874474
2022-04-30,Carhart4,36,0.9069055039480781,0.0005867011127656339,0.00706317624251418,0.18030307585077077,1.0731911648243933,19.416968561162435,-0.21838318675046903,-2.9440169035603283,-0.06185409274605587,-0.6711749235399929,,,,,0.4020694119638245,3.8680252065948335
2022-05-31,Carhart4,36,0.9005615305051696,0.0008117503081212303,0.009784611534392473,0.21724684142600859,1.0836680272334613,17.41775930091653,-0.22291029002732976,-2.825247529652447,-0.030385521239566865,-0.3437464278215393,,,,,0.4253145391417656,4.1978396072600175
2022-06-30,Carhart4,36,0.887521203322509,0.0024731223460817777,0.0300844926147259,0.7530703583303799,1.024932610041953,19.19900608005659,-0.17143632978778622,-1.767953792071322,-0.07428249293908082,-1.1208230005871225,,,,,0.39677358301463334,4.571450504539073
2022-07-31,Carhart4,36,0.8941366980990068,0.0027542908523725436,0.03355679939847622,0.8957797337614516,1.0277206649442274,19.27602718667884,-0.17833617861415607,-1.8374368947883177,-0.06683506241023532,-1.0884116285444312,,,,,0.40810962571789955,4.750245505849214
2022-08-31,Carhart4,36,0.8965769533854192,0.0024444845623550785,0.029731429353990313,0.7907536687816838,1.0284544981150512,19.70181191040223,-0.18013722070269625,-1.956834835216781,-0.06572284164291564,-1.051088749146326,,,,,0.39936461486749875,4.7713563728761335
2022-09-30,Carhart4,36,0.8999809130673251,0.003109964124957457,0.037964577330086735,1.0022662088470184,1.0159696119672605,19.843069946876284,-0.1853587389325845,-1.9167012408431203,-0.06299762954640603,-1.0709390303418882,,,,,0.38888824353811074,4.382316819183488
2022-10-31,Carhart4,36,0.8976070268807175,0.0046688784673133525,0.05748786503421499,1.200558821745354,1.0870083131639006,19.01874059023466,-0.14500052584890294,-1.1004797605016092,0.0016026853466802327,0.021256034146076807,,,,,0.5160677429881679,3.895822108397334
2022-11-30,Carhart4,36,0.8997507206810302,0.004950060911960719,0.061044919517724505,1.2420153441893724,1.084780133423295,19.754413719024374,-0.13349784614534319,-0.9966460926171012,-0.00744037723734603,-0.09763396357512244,,,,,0.5103705383140132,3.7161389069834114
2022-12-31,Carhart4,36,0.900756255006582,0.004907789977506524,0.06050947815829799,1.2942934310320346,1.0795544523286444,20.811199593313578,-0.12585612258325246,-0.9442710090318368,-0.005486420637593137,-0.07144550314671137,,,,,0.5249765198910533,3.75222542054928
